residue,imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8
-0.026583237,-0.008109770,-0.004805148,0.018941388,0.005706236,-0.002692322,0.021348373,0.017156712,-0.001040009
-0.026586854,-0.001629108,-0.005305545,0.018100379,0.004590833,-0.001864542,0.021404664,0.017241053,-0.001028658
-0.026590470,0.004558578,-0.005473240,0.017236820,0.003461935,-0.001039949,0.021460510,0.017325345,-0.001017308
-0.026594085,-0.000252941,-0.004601135,0.016348546,0.002320951,-0.000218656,0.021515911,0.017409590,-0.001005959
-0.026597699,-0.004878097,-0.003873930,0.015433395,0.001169290,0.000599224,0.021570864,0.017493786,-0.000994611
-0.026601312,0.006491402,-0.004099048,0.014489203,0.000008363,0.001413578,0.021625367,0.017577933,-0.000983264
-0.026604924,-0.007531992,-0.003888073,0.013513807,-0.001160422,0.002224295,0.021679419,0.017662030,-0.000971919
-0.026608535,0.000818386,-0.000759884,0.012258127,-0.002335653,0.003031260,0.021733018,0.017746077,-0.000960574
-0.026612145,0.003751276,0.002820467,0.010977179,-0.003515923,0.003834362,0.021786162,0.017830074,-0.000949231
-0.026615754,-0.002546025,0.005656288,0.009679064,-0.004699820,0.004633489,0.021838850,0.017914020,-0.000937889
-0.026619362,0.005850970,0.004014230,0.008171349,-0.005885936,0.005428527,0.021891079,0.017997914,-0.000926548
-0.026622970,-0.008894705,0.000510159,0.006673840,-0.007072860,0.006219363,0.021942847,0.018081755,-0.000915208
-0.026626576,-0.013242868,-0.003416674,0.005205807,-0.008259184,0.007005887,0.021994154,0.018165545,-0.000903869
-0.026630181,-0.004707329,-0.005273023,0.003786524,-0.009443497,0.007787983,0.022044996,0.018249281,-0.000892532
-0.026633785,-0.001835040,-0.006532507,0.002435262,-0.010624390,0.008565541,0.022095373,0.018332964,-0.000881196
-0.026637388,0.015318765,-0.007160456,0.001171292,-0.011800453,0.009338448,0.022145282,0.018416593,-0.000869861
-0.026640991,0.011468319,-0.006891668,0.000013887,-0.012970276,0.010106590,0.022194722,0.018500168,-0.000858528
-0.026644592,0.001905710,-0.006038800,-0.001017683,-0.014132451,0.010869856,0.022243690,0.018583687,-0.000847195
-0.026648192,-0.013307504,-0.005274405,-0.001313715,-0.015285566,0.011628132,0.022292186,0.018667151,-0.000835865
-0.026651791,-0.005678794,-0.002481479,-0.001485037,-0.016428213,0.012381306,0.022340207,0.018750559,-0.000824535
-0.026655390,0.007008262,0.000142657,-0.001552046,-0.017558982,0.013129266,0.022387751,0.018833911,-0.000813207
-0.026658987,-0.004891679,0.002262448,-0.001535139,-0.018676463,0.013871899,0.022434817,0.018917206,-0.000801880
-0.026662583,0.006182121,0.001011649,-0.000972381,-0.019936965,0.014609092,0.022481402,0.019000443,-0.000790555
-0.026666179,-0.003047271,0.000022550,-0.000387835,-0.021171673,0.015340733,0.022527506,0.019083623,-0.000779231
-0.026669773,-0.012441970,-0.000811987,0.000176772,-0.022369489,0.016066708,0.022573125,0.019166744,-0.000767909
-0.026673367,0.001873005,-0.000113201,-0.000215693,-0.022610359,0.016550359,0.022618259,0.019249806,-0.000756588
-0.026676959,0.015933244,0.000853021,-0.000671777,-0.022793993,0.017028238,0.022662906,0.019332809,-0.000745268
-0.026680550,0.011000419,0.000617945,-0.001377870,-0.022526941,0.017500354,0.022707063,0.019415753,-0.000733950
-0.026684141,0.006187062,0.000264385,-0.002143745,-0.022194782,0.017966712,0.022750730,0.019498635,-0.000722634
-0.026687730,0.001541635,-0.000260536,-0.002963616,-0.021798894,0.018427321,0.022793903,0.019581457,-0.000711319
-0.026691319,-0.012887400,-0.001009693,-0.003831696,-0.021340651,0.018882186,0.022836582,0.019664218,-0.000700005
-0.026694906,-0.002078995,-0.002008548,-0.004742201,-0.020821429,0.019331314,0.022878764,0.019746917,-0.000688693
-0.026698492,-0.001121758,-0.003172907,-0.005689345,-0.020242607,0.019774712,0.022920448,0.019829554,-0.000677383
-0.026702078,0.009868287,-0.004391160,-0.006667341,-0.019605558,0.020212388,0.022961631,0.019912128,-0.000666074
-0.026705662,0.010424023,-0.005200605,-0.007670405,-0.018911660,0.020644347,0.023002313,0.019994639,-0.000654767
-0.026709246,-0.009183186,-0.005877019,-0.008692751,-0.018162288,0.021070597,0.023042491,0.020077086,-0.000643462
-0.026712828,-0.004235496,-0.006340637,-0.009530615,-0.017358820,0.021491144,0.023082164,0.020159469,-0.000632158
-0.026716410,-0.004574748,-0.006541932,-0.010390313,-0.016502630,0.021905995,0.023121329,0.020241787,-0.000620856
-0.026719990,0.004754791,-0.006426929,-0.011280181,-0.015595096,0.022315158,0.023159985,0.020324040,-0.000609556
-0.026723570,0.008708857,-0.005941653,-0.012208558,-0.014637593,0.022718638,0.023198130,0.020406227,-0.000598257
-0.026727148,-0.008441784,-0.004347162,-0.013183780,-0.013631498,0.023116443,0.023235762,0.020488349,-0.000586960
-0.026730726,-0.010880521,-0.002450357,-0.014214186,-0.012578187,0.023508580,0.023272880,0.020570403,-0.000575664
-0.026734302,-0.013567699,-0.000281185,-0.015308112,-0.011479035,0.023895055,0.023309481,0.020652391,-0.000564371
-0.026737878,-0.006206602,0.001873348,-0.016473896,-0.010335420,0.024275875,0.023345565,0.020734310,-0.000553079
-0.026741452,-0.003592503,0.003818222,-0.017719875,-0.009148717,0.024651047,0.023381128,0.020816162,-0.000541789
-0.026745026,0.009479328,0.005358419,-0.019054387,-0.007920302,0.025020577,0.023416169,0.020897945,-0.000530501
-0.026748598,0.013213619,0.006298918,-0.020485770,-0.006651553,0.025384473,0.023450687,0.020979659,-0.000519215
-0.026752170,0.009388370,0.005016295,-0.022167224,-0.005343844,0.025742742,0.023484679,0.021061304,-0.000507930
-0.026755740,-0.003836058,0.003179109,-0.023926302,-0.003998552,0.026095390,0.023518144,0.021142879,-0.000496648
-0.026759310,-0.006726031,0.001027517,-0.025735419,-0.002617053,0.026442423,0.023551080,0.021224383,-0.000485367
-0.026762878,0.006002622,-0.001748867,-0.027566993,-0.001200724,0.026783850,0.023583485,0.021305816,-0.000474088
-0.026766446,0.007029226,-0.002855578,-0.029393439,0.000249059,0.027119676,0.023615357,0.021387177,-0.000462811
-0.026770012,-0.002769386,-0.003195662,-0.031187173,0.001730921,0.027449909,0.023646695,0.021468466,-0.000451536
-0.026773577,-0.008573387,-0.002733944,-0.032801827,0.003243485,0.027774554,0.023677497,0.021549684,-0.000440263
-0.026777142,-0.011604497,-0.000186605,-0.034298125,0.004785374,0.028093620,0.023707760,0.021630828,-0.000428992
-0.026780705,-0.009750620,0.002277568,-0.035618006,0.006355214,0.028407113,0.023737484,0.021711898,-0.000417723
-0.026784268,0.003058793,0.003531338,-0.036703412,0.007951626,0.028715039,0.023766666,0.021792895,-0.000406456
-0.026787829,-0.002144731,0.002486490,-0.037496281,0.009573236,0.029017406,0.023795304,0.021873817,-0.000395191
-0.026791389,0.006471259,-0.004098981,-0.036585689,0.011218667,0.029314221,0.023823397,0.021954664,-0.000383928
-0.026794949,-0.014748598,-0.006969905,-0.034570071,0.012886543,0.029605489,0.023850943,0.022035436,-0.000372667
-0.026798507,-0.019593800,-0.001534307,-0.032250535,0.014575488,0.029891218,0.023877940,0.022116133,-0.000361408
-0.026802065,-0.011940482,0.006128700,-0.029670460,0.016284125,0.030171415,0.023904387,0.022196752,-0.000350151
-0.026805621,0.000101527,0.014173699,-0.026873228,0.018011079,0.030446087,0.023930280,0.022277295,-0.000338896
-0.026809176,0.013422399,0.020755269,-0.023902219,0.019754973,0.030715240,0.023955620,0.022357761,-0.000327643
-0.026812731,-0.007735250,0.021675547,-0.020800815,0.021514431,0.030978881,0.023980403,0.022438148,-0.000316393
-0.026816284,0.005768778,0.017839090,-0.017612396,0.023288077,0.031237017,0.024004628,0.022518458,-0.000305145
-0.026819836,-0.007194138,0.015419267,-0.014380343,0.025074534,0.031489655,0.024028294,0.022598688,-0.000293899
-0.026823387,0.013805137,0.014031698,-0.011148036,0.026872427,0.031736801,0.024051397,0.022678840,-0.000282655
-0.026826938,0.008937196,0.013550543,-0.007958857,0.028680379,0.031978463,0.024073938,0.022758911,-0.000271413
-0.026830487,0.013482359,0.013740234,-0.004856187,0.030497014,0.032214647,0.024095913,0.022838903,-0.000260173
-0.026834035,0.012720942,0.014365207,-0.001883406,0.032320956,0.032445361,0.024117321,0.022918813,-0.000248936
-0.026837582,0.016933266,0.015189894,0.000916105,0.034150829,0.032670610,0.024138160,0.022998642,-0.000237701
-0.026841128,0.016399647,0.015978731,0.003498964,0.035985256,0.032890402,0.024158429,0.023078390,-0.000226469
-0.026844673,0.011400406,0.016496150,0.005821792,0.037822862,0.033104743,0.024178125,0.023158055,-0.000215238
-0.026848218,0.022215860,0.016506587,0.007841207,0.039662270,0.033313640,0.024197247,0.023237638,-0.000204010
-0.026851761,0.024126329,0.015774474,0.009513829,0.041502104,0.033517101,0.024215793,0.023317138,-0.000192784
-0.026855303,0.020659457,0.012350387,0.009262809,0.043340987,0.033715132,0.024233761,0.023396554,-0.000181561
-0.026858844,-0.001917801,0.008377724,0.008679165,0.045177545,0.033907739,0.024251149,0.023475885,-0.000170340
-0.026862384,-0.009091164,0.004286024,0.007820450,0.047010399,0.034094930,0.024267956,0.023555132,-0.000159121
-0.026865923,-0.000205106,-0.000636418,0.006744214,0.048838175,0.034276712,0.024284179,0.023634294,-0.000147905
-0.026869461,0.003085880,-0.004791289,0.005508009,0.050659496,0.034453090,0.024299818,0.023713371,-0.000136691
-0.026872998,0.002235801,-0.002771100,0.002090005,0.052634691,0.034624073,0.024314869,0.023792361,-0.000125480
-0.026876534,0.000639116,0.000036569,-0.001351828,0.054598908,0.034789666,0.024329332,0.023871265,-0.000114271
-0.026880068,-0.006342462,0.003194556,-0.004738902,0.056549001,0.034949877,0.024343204,0.023950081,-0.000103065
-0.026883602,-0.018347219,0.006265703,-0.007992630,0.058481825,0.035104712,0.024356484,0.024028810,-0.000091861
-0.026887135,-0.003711493,0.007510899,-0.011034423,0.060394234,0.035254179,0.024369170,0.024107451,-0.000080659
-0.026890667,0.026551554,0.005781098,-0.010802281,0.061386432,0.035398284,0.024381260,0.024186004,-0.000069460
-0.026894198,0.037730706,0.002887654,-0.010291934,0.062354005,0.035537033,0.024392752,0.024264467,-0.000058264
-0.026897727,0.028866126,-0.005196214,-0.009515703,0.063295891,0.035670434,0.024403644,0.024342841,-0.000047070
-0.026901256,-0.018991030,-0.014508288,-0.008485907,0.064211027,0.035798494,0.024413935,0.024421125,-0.000035879
-0.026904784,-0.026038229,-0.024837722,-0.007214864,0.065098351,0.035921219,0.024423623,0.024499319,-0.000024691
-0.026908310,-0.017472940,-0.035973669,-0.005714896,0.065956799,0.036038616,0.024432706,0.024577421,-0.000013505
-0.026911836,-0.023492630,-0.047705287,-0.003998320,0.066785309,0.036150692,0.024441182,0.024655433,-0.000002321
-0.026915360,-0.019294766,-0.059821728,-0.002077456,0.067582818,0.036257454,0.024449049,0.024733352,0.000008859
-0.026918884,-0.020076816,-0.072112149,0.000035376,0.068348264,0.036358909,0.024456306,0.024811178,0.000020037
-0.026922406,-0.026036248,-0.084365703,0.002327858,0.069080583,0.036455063,0.024462951,0.024888912,0.000031213
-0.026925928,-0.017370529,-0.096371546,0.004787669,0.069778713,0.036545923,0.024468981,0.024966553,0.000042385
-0.026929448,-0.024277127,-0.107918832,0.007402491,0.070441592,0.036631496,0.024474396,0.025044099,0.000053555
-0.026932968,-0.008652728,-0.117097498,0.010160004,0.071068157,0.036711788,0.024479193,0.025121552,0.000064723
-0.026936486,0.001193725,-0.125585224,0.013047888,0.071657344,0.036786808,0.024483371,0.025198909,0.000075887
-0.026940003,0.010254071,-0.133360469,0.016053825,0.072208091,0.036856561,0.024486927,0.025276171,0.000087049
-0.026943519,0.006417499,-0.138299048,0.019165495,0.072719336,0.036921054,0.024489861,0.025353337,0.000098207
-0.026947035,-0.007914317,-0.142789254,0.022370578,0.073190016,0.036980294,0.024492169,0.025430407,0.000109363
-0.026950549,-0.002115773,-0.147443316,0.025656756,0.073619068,0.037034288,0.024493851,0.025507380,0.000120517
-0.026954062,-0.001397790,-0.152036934,0.029011709,0.074005429,0.037083043,0.024494904,0.025584256,0.000131667
-0.026957574,0.009355291,-0.156672390,0.032423118,0.074348037,0.037126565,0.024495327,0.025661034,0.000142814
-0.026961085,0.010837068,-0.162029905,0.035878662,0.074645829,0.037164862,0.024495118,0.025737714,0.000153959
-0.026964595,0.007552884,-0.167601442,0.039366024,0.074897742,0.037197939,0.024494274,0.025814295,0.000165101
-0.026968104,-0.000413982,-0.173456906,0.042872883,0.075102714,0.037225805,0.024492795,0.025890777,0.000176240
-0.026971612,-0.007980249,-0.179666197,0.046386921,0.075259681,0.037248465,0.024490679,0.025967159,0.000187375
-0.026975118,0.000371941,-0.186733799,0.049895817,0.075367582,0.037265927,0.024487923,0.026043440,0.000198508
-0.026978624,0.004541630,-0.194545373,0.053387253,0.075425353,0.037278198,0.024484526,0.026119622,0.000209638
-0.026982129,0.008642210,-0.202200936,0.056848909,0.075431931,0.037285283,0.024480486,0.026195702,0.000220765
-0.026985632,0.008156175,-0.210169603,0.060268466,0.075386255,0.037287191,0.024475801,0.026271680,0.000231889
-0.026989135,-0.002654206,-0.217700265,0.063633605,0.075721099,0.036922385,0.024398173,0.026347556,0.000243010
-0.026992637,0.008626582,-0.227195061,0.066932005,0.076001448,0.036552525,0.024319902,0.026423330,0.000254128
-0.026996137,0.022777048,-0.234419122,0.070151348,0.076226122,0.036177729,0.024240991,0.026499000,0.000265243
-0.026999637,0.033728949,-0.238290827,0.073279315,0.076393942,0.035798113,0.024161444,0.026574567,0.000276355
-0.027003135,0.009496954,-0.222547437,0.077039556,0.076503732,0.035413796,0.024081264,0.026650030,0.000287463
-0.027006632,-0.038489291,-0.202860200,0.080674729,0.076554311,0.035024895,0.024000453,0.026725388,0.000298569
-0.027010129,-0.089717228,-0.179719243,0.084163465,0.076544502,0.034631526,0.023919017,0.026800641,0.000309671
-0.027013624,-0.143674300,-0.153614697,0.087484392,0.076473126,0.034233808,0.023836957,0.026875788,0.000320771
-0.027017118,-0.204847948,-0.125036689,0.090616139,0.076339006,0.033831857,0.023771869,0.026933239,0.000331867
-0.027020611,-0.257725615,-0.094475347,0.093537336,0.076140961,0.033425792,0.023706164,0.026990583,0.000342960
-0.027024103,-0.311794743,-0.062420801,0.096226611,0.075877815,0.033015728,0.023639846,0.027047821,0.000354050
-0.027027594,-0.391542775,-0.029363179,0.098662593,0.075548388,0.032601785,0.023572917,0.027104952,0.000365136
-0.027031084,-0.446457152,0.004207390,0.100823911,0.075151502,0.032184078,0.023505381,0.027161976,0.000376219
-0.027034573,-0.441120810,0.042896271,0.102689196,0.074685979,0.031762726,0.023437240,0.027218894,0.000387299
-0.027038061,-0.364748654,0.080940797,0.104237074,0.074150640,0.031337846,0.023368499,0.027275704,0.000398376
-0.027041548,-0.266651080,0.117673796,0.105446177,0.073544308,0.030909555,0.023299158,0.027332407,0.000409450
-0.027045033,-0.156138488,0.152428094,0.108176197,0.070984736,0.030477970,0.023229223,0.027389002,0.000420520
-0.027048518,0.007478727,0.184536517,0.110519866,0.068356648,0.030043209,0.023158696,0.027445490,0.000431587
-0.027052001,0.249890165,0.213331894,0.112450977,0.065663698,0.029605390,0.023087580,0.027501870,0.000442650
-0.027055484,0.506785430,0.238147049,0.113943325,0.062909543,0.029164629,0.023015877,0.027558143,0.000453711
-0.027058965,0.653854123,0.258314811,0.114970706,0.060097838,0.028721044,0.022943592,0.027614307,0.000464767
-0.027062446,0.686785848,0.273168006,0.115506913,0.057232238,0.028274752,0.022870727,0.027670362,0.000475821
-0.027065925,0.592573052,0.248831074,0.107431285,0.054316401,0.027825870,0.022797285,0.027726309,0.000486871
-0.027069403,0.348836235,0.219525852,0.098897706,0.051353980,0.027374517,0.022723270,0.027782147,0.000497917
-0.027072880,0.004498741,0.186265792,0.089965608,0.048348632,0.026920809,0.022648683,0.027837877,0.000508961
-0.027076356,-0.276516084,0.150064343,0.080694416,0.045304013,0.026464864,0.022573529,0.027893497,0.000520000
-0.027079832,-0.385284897,0.111934957,0.071143561,0.042223778,0.026006798,0.022497811,0.027949008,0.000531037
-0.027083305,-0.362884351,0.072891084,0.061372471,0.039111583,0.025546730,0.022421531,0.028004410,0.000542069
-0.027086778,-0.266998833,0.035553905,0.051440574,0.035971084,0.025084777,0.022344692,0.028059702,0.000553098
-0.027090250,-0.187076975,-0.000691151,0.041407299,0.032805935,0.024621056,0.022267299,0.028114884,0.000564124
-0.027093721,-0.119175141,-0.034850924,0.031332074,0.029619794,0.024155685,0.022189352,0.028169957,0.000575146
-0.027097191,-0.064349697,-0.065932254,0.021274328,0.026416316,0.023688780,0.022110857,0.028224919,0.000586165
-0.027100659,-0.023657004,-0.092941984,0.011293489,0.023199155,0.023220459,0.022031815,0.028279771,0.000597180
-0.027104127,0.021846572,-0.114886952,0.001448986,0.019971969,0.022750840,0.021952231,0.028334512,0.000608191
-0.027107593,0.020928534,-0.105597866,-0.008199753,0.016738413,0.022280040,0.021872106,0.028389143,0.000619199
-0.027111058,0.020044701,-0.091914734,-0.017272314,0.013502142,0.021808175,0.021791444,0.028443663,0.000630203
-0.027114523,0.005474758,-0.074868000,-0.026021713,0.010266811,0.021335365,0.021710248,0.028498071,0.000641204
-0.027117986,0.016044835,-0.058355537,-0.034379984,0.007036078,0.020861725,0.021628522,0.028552369,0.000652200
-0.027121448,0.015350182,-0.041044340,-0.042279159,0.003813597,0.020387374,0.021546267,0.028606555,0.000663193
-0.027124909,0.009532492,-0.024147845,-0.049651269,0.000603024,0.019912428,0.021463488,0.028660630,0.000674183
-0.027128369,0.009733461,-0.008879492,-0.056428347,-0.002591985,0.019437006,0.021380187,0.028714593,0.000685169
-0.027131828,0.007196390,0.003445674,-0.062542425,-0.005767774,0.018961223,0.021296367,0.028768444,0.000696150
-0.027135286,-0.013571846,0.013249035,-0.067925535,-0.008920689,0.018485199,0.021212032,0.028822183,0.000707129
-0.027138742,-0.002333822,0.014407948,-0.066696234,-0.012047072,0.018009049,0.021127184,0.028875809,0.000718103
-0.027142198,0.004913663,0.013825236,-0.064764325,-0.015143269,0.017532892,0.021041827,0.028929324,0.000729074
-0.027145653,0.012802755,0.011961305,-0.062226135,-0.018205624,0.017056845,0.020955963,0.028982725,0.000740040
-0.027149106,0.012499973,0.007742189,-0.059177990,-0.021230481,0.016581024,0.020869596,0.029036014,0.000751003
-0.027152558,0.006934326,0.003331428,-0.055716218,-0.024214185,0.016105548,0.020782729,0.029089190,0.000761963
-0.027156010,-0.004430801,-0.000641810,-0.052490592,-0.026599634,0.015630534,0.020695364,0.029142252,0.000772918
-0.027159460,0.002496521,-0.003176903,-0.049041739,-0.028938873,0.015156100,0.020607505,0.029195201,0.000783869
-0.027162909,-0.004740282,-0.002020037,-0.045168422,-0.031230499,0.014682361,0.020519156,0.029248037,0.000794817
-0.027166357,0.007570843,-0.000441790,-0.041313635,-0.033473112,0.014209437,0.020430318,0.029300759,0.000805760
-0.027169804,0.010242610,0.000891283,-0.037625064,-0.035665309,0.013737444,0.020340995,0.029353367,0.000816700
-0.027173250,-0.009619948,-0.000502129,-0.033727948,-0.037805689,0.013266499,0.020251190,0.029405861,0.000827635
-0.027176695,-0.005125192,-0.000634565,-0.030502911,-0.039892851,0.012796721,0.020160906,0.029458241,0.000838567
-0.027180138,0.004117794,-0.000343962,-0.027504453,-0.041925392,0.012328225,0.020070147,0.029510507,0.000849495
-0.027183581,-0.002415477,0.000815274,-0.024655204,-0.043901912,0.011861131,0.019978915,0.029562657,0.000860419
-0.027187022,0.002226418,0.000812824,-0.021877788,-0.045821008,0.011395554,0.019887213,0.029614693,0.000871338
-0.027190463,-0.002372182,-0.000234783,-0.018874595,-0.047681280,0.010931613,0.019795044,0.029666615,0.000882254
-0.027193902,0.003810058,-0.002124561,-0.015871469,-0.049481326,0.010469424,0.019702412,0.029718421,0.000893165
-0.027197340,-0.007131365,-0.001809600,-0.013012338,-0.051219744,0.010009106,0.019609319,0.029770111,0.000904073
-0.027200777,0.014678067,0.000718979,-0.010182121,-0.052895132,0.009550775,0.019515769,0.029821686,0.000914976
-0.027204213,0.010888780,0.003832467,-0.007404057,-0.054506089,0.009094549,0.019421765,0.029873146,0.000925876
-0.027207648,0.012174577,0.006878780,-0.004701386,-0.056051214,0.008640545,0.019327309,0.029924490,0.000936771
-0.027211082,0.000614721,0.007800372,-0.002097347,-0.057529105,0.008188880,0.019232405,0.029975717,0.000947662
-0.027214515,-0.010089687,0.007917860,0.000384820,-0.058938361,0.007739672,0.019137055,0.030026829,0.000958549
-0.027217946,-0.008681287,0.006409617,0.002307859,-0.060277579,0.007293039,0.019041264,0.030077824,0.000969431
-0.027221377,-0.001585241,0.004279353,0.004091703,-0.061545359,0.006849097,0.018945034,0.030128702,0.000980310
-0.027224806,0.010924087,0.001793992,0.004493275,-0.061491305,0.006407964,0.018848367,0.030179464,0.000991184
-0.027228235,0.003699683,-0.000906890,0.004772883,-0.061368408,0.005969757,0.018751267,0.030230109,0.001002054
-0.027231662,-0.003538912,-0.003550271,0.004941844,-0.061180666,0.005534594,0.018653738,0.030280637,0.001012920
-0.027235088,-0.000944811,-0.005990479,0.005011473,-0.060932076,0.005102592,0.018555782,0.030331048,0.001023782
-0.027238513,-0.013671123,-0.008081841,0.004993084,-0.060626635,0.004673868,0.018457402,0.030381341,0.001034639
-0.027241937,0.002441956,-0.008991599,0.004897994,-0.060268341,0.004248540,0.018358601,0.030431516,0.001045492
-0.027245360,0.008091596,-0.009424363,0.004737519,-0.059861192,0.003826725,0.018259383,0.030481574,0.001056340
-0.027248781,0.013287880,-0.009397653,0.004522973,-0.059409184,0.003408540,0.018159750,0.030531514,0.001067185
-0.027252202,-0.007754397,-0.008231437,0.004363405,-0.059060789,0.003138577,0.018059705,0.030581335,0.001078024
-0.027255621,-0.009131459,-0.006734686,0.004167890,-0.058675399,0.002872348,0.017959252,0.030631039,0.001088860
-0.027259040,-0.015734823,-0.005018819,0.003943239,-0.058256881,0.002609838,0.017858393,0.030680623,0.001099691
-0.027262457,-0.012626987,-0.003024268,0.003696259,-0.057809100,0.002351034,0.017757133,0.030730090,0.001110518
-0.027265873,-0.004554383,-0.001007531,0.003433761,-0.057335922,0.002095922,0.017655472,0.030779437,0.001121340
-0.027269288,0.003565571,0.000945875,0.003162551,-0.056841213,0.001844487,0.017553416,0.030828665,0.001132158
-0.027272702,0.001815459,0.002750436,0.002889441,-0.056328839,0.001596715,0.017450966,0.030877774,0.001142971
-0.027276115,0.000277864,0.004320638,0.002621237,-0.055802666,0.001352593,0.017348127,0.030926763,0.001153780
-0.027279527,0.004035369,0.005570966,0.002364750,-0.055266561,0.001112106,0.017244900,0.030975633,0.001164585
-0.027282937,0.008170558,0.006415904,0.002322980,-0.054920580,0.000875241,0.017141289,0.031024384,0.001175385
-0.027286347,0.017766013,0.006769938,0.002303894,-0.054569750,0.000641983,0.017037298,0.031073014,0.001186180
-0.027289755,0.009100472,0.005297974,0.002365077,-0.054215285,0.000412318,0.016932928,0.031121524,0.001196971
-0.027293162,0.000822523,0.003417676,0.002441504,-0.053858404,0.000186232,0.016828184,0.031169914,0.001207757
-0.027296568,-0.002223094,0.001297133,0.002521576,-0.053500323,-0.000036289,0.016723068,0.031218183,0.001218539
-0.027299973,-0.000191638,-0.000895571,0.002593692,-0.053142259,-0.000255259,0.016617583,0.031266332,0.001229316
-0.027303377,-0.003238366,-0.002992348,0.002646253,-0.052785427,-0.000470692,0.016511732,0.031314360,0.001240088
-0.027306780,-0.001518539,-0.004825112,0.002667659,-0.052431046,-0.000682602,0.016405519,0.031362267,0.001250856
-0.027310182,-0.005187413,-0.006225777,0.002646310,-0.052080331,-0.000891003,0.016298947,0.031410053,0.001261619
-0.027313582,0.006120563,-0.007547068,0.002570606,-0.051734499,-0.001095909,0.016192018,0.031457717,0.001272378
-0.027316982,-0.005307079,-0.005837602,0.001904550,-0.051096458,-0.001297335,0.016084735,0.031505260,0.001283131
-0.027320380,-0.012619573,-0.003168695,0.001166117,-0.050463617,-0.001495293,0.015977102,0.031552681,0.001293880
-0.027323777,0.003153700,0.001494566,0.000348883,-0.049835078,-0.001689799,0.015869122,0.031599980,0.001304625
-0.027327173,-0.000767136,0.005937595,-0.000553575,-0.049209941,-0.001880867,0.015760798,0.031647157,0.001315364
-0.027330568,0.011619168,0.009164676,-0.001547680,-0.048587308,-0.002068510,0.015652133,0.031694212,0.001326099
-0.027333962,-0.006218931,0.008065993,-0.002992959,-0.047966279,-0.002252742,0.015543129,0.031741145,0.001336829
-0.027337355,0.003291549,0.004692740,-0.004514477,-0.047345956,-0.002433578,0.015433791,0.031787955,0.001347555
-0.027340746,-0.005292809,0.004465616,-0.006090405,-0.046725439,-0.002611031,0.015324120,0.031834642,0.001358275
-0.027344137,0.001237936,0.004151963,-0.007698911,-0.046103829,-0.002785117,0.015214121,0.031881206,0.001368991
-0.027347526,0.012857023,0.003755822,-0.009318166,-0.045480227,-0.002955847,0.015103795,0.031927647,0.001379701
-0.027350914,0.019911013,0.002907915,-0.010926339,-0.044853733,-0.003123238,0.014993147,0.031973964,0.001390407
-0.027354301,0.009170535,-0.000185106,-0.012501600,-0.044223450,-0.003287302,0.014882180,0.032020159,0.001401108
-0.027357687,-0.001647501,-0.003262869,-0.014022117,-0.043588477,-0.003448054,0.014770895,0.032066229,0.001411805
-0.027361072,-0.013402116,-0.005489072,-0.015466062,-0.042947916,-0.003605508,0.014659297,0.032112176,0.001422496
-0.027364456,-0.016952329,-0.006027412,-0.016811603,-0.042300868,-0.003759678,0.014547388,0.032157998,0.001433182
-0.027367838,0.008255468,-0.000638141,-0.017852987,-0.041646433,-0.003910578,0.014435172,0.032203697,0.001443863
-0.027371220,-0.002264445,0.005328652,-0.018755292,-0.040983712,-0.004058222,0.014322652,0.032249271,0.001454540
-0.027374600,0.005265485,0.001948016,-0.018649857,-0.040033958,-0.004202625,0.014209830,0.032294720,0.001465211
-0.027377979,-0.005672097,-0.003128843,-0.018392033,-0.039075659,-0.004343799,0.014096710,0.032340045,0.001475877
-0.027381357,-0.016665045,-0.008307882,-0.017987354,-0.038109457,-0.004481759,0.013983294,0.032385245,0.001486539
-0.027384734,-0.002423041,-0.009324540,-0.016990050,-0.037135993,-0.004616520,0.013869587,0.032430319,0.001497195
-0.027388110,-0.004748263,-0.008915867,-0.015860240,-0.036155907,-0.004748095,0.013755590,0.032475269,0.001507846
-0.027391484,0.011908986,-0.007622091,-0.014606740,-0.035169840,-0.004876499,0.013641307,0.032520093,0.001518492
-0.027394858,0.013098401,-0.005983442,-0.013238366,-0.034178434,-0.005001745,0.013526741,0.032564791,0.001529133
-0.027398230,-0.010863843,-0.004306627,-0.011763931,-0.033182328,-0.005123847,0.013411895,0.032609364,0.001539769
-0.027401601,-0.014519348,-0.003040576,-0.010192251,-0.032182164,-0.005242820,0.013296773,0.032653810,0.001550400
-0.027404971,-0.012909415,-0.002134522,-0.008532143,-0.031178581,-0.005358677,0.013181376,0.032698130,0.001561026
-0.027408340,-0.001249030,-0.001364011,-0.006792420,-0.030172223,-0.005471433,0.013065709,0.032742324,0.001571646
-0.027411708,0.010246820,-0.000504588,-0.004981899,-0.029163728,-0.005581102,0.012949774,0.032786392,0.001582261
-0.027415075,0.006363147,0.000668200,-0.003109394,-0.028153737,-0.005687697,0.012833574,0.032830333,0.001592872
-0.027418440,0.000314081,0.003949692,-0.001183721,-0.027142893,-0.005791233,0.012717113,0.032874147,0.001603476
-0.027421805,-0.011219795,0.007668773,0.000786305,-0.026131834,-0.005891724,0.012600393,0.032917833,0.001614076
-0.027425168,0.001505923,0.012090504,0.002791868,-0.025121203,-0.005989184,0.012483418,0.032961393,0.001624670
